ID,Lineitemid,Originalamount,Currentamount,Initialamount,Isinitiallocked,Isapprovedlocked,Approwversion,Changeuser,Changejob,Changetime
8089,8089,0,0,0,True,True,7485791710,swhelchel,Setup Worksheets,2023-05-04 11:19:06.033,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8090,8090,0,0,0,True,True,7485791711,swhelchel,Setup Worksheets,2023-05-04 11:19:06.156,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8091,8091,0,0,0,True,True,7485791712,swhelchel,Setup Worksheets,2023-05-04 11:19:06.266,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8092,8092,0,0,0,True,True,7485791713,swhelchel,Setup Worksheets,2023-05-04 11:19:06.393,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8093,8093,0,0,0,True,True,7485791714,swhelchel,Setup Worksheets,2023-05-04 11:19:06.503,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8096,8096,0,0,0,True,True,7485791717,swhelchel,Setup Worksheets,2023-05-04 11:19:06.813,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8100,8100,0,0,0,True,True,7485791721,swhelchel,Setup Worksheets,2023-05-04 11:19:07.236,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8101,8101,0,0,0,True,True,7485791722,swhelchel,Setup Worksheets,2023-05-04 11:19:07.346,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8102,8102,0,0,0,True,True,7485791723,swhelchel,Setup Worksheets,2023-05-04 11:19:07.456,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8103,8103,0,0,0,True,True,7485791724,swhelchel,Setup Worksheets,2023-05-04 11:19:07.566,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8104,8104,0,0,0,True,True,7485791725,swhelchel,Setup Worksheets,2023-05-04 11:19:07.660,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8105,8105,0,0,0,True,True,7485791726,swhelchel,Setup Worksheets,2023-05-04 11:19:07.770,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8106,8106,0,0,0,True,True,7485791727,swhelchel,Setup Worksheets,2023-05-04 11:19:07.880,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8107,8107,0,0,0,True,True,7485791728,swhelchel,Setup Worksheets,2023-05-04 11:19:07.986,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8108,8108,0,0,0,True,True,7485791729,swhelchel,Setup Worksheets,2023-05-04 11:19:08.083,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8110,8110,0,0,0,True,True,7485791731,swhelchel,Setup Worksheets,2023-05-04 11:19:08.333,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8111,8111,0,0,0,True,True,7485791732,swhelchel,Setup Worksheets,2023-05-04 11:19:08.456,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8112,8112,0,0,0,True,True,7485791733,swhelchel,Setup Worksheets,2023-05-04 11:19:08.583,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8119,8119,0,0,0,True,True,7485791740,swhelchel,Setup Worksheets,2023-05-04 11:19:09.316,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8120,8120,0,0,0,True,True,7485791741,swhelchel,Setup Worksheets,2023-05-04 11:19:09.426,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8121,8121,0,0,0,True,True,7485791742,swhelchel,Setup Worksheets,2023-05-04 11:19:09.536,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8122,8122,0,0,0,True,True,7485791743,swhelchel,Setup Worksheets,2023-05-04 11:19:09.646,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8123,8123,0,0,0,True,True,7485791745,swhelchel,Setup Worksheets,2023-05-04 11:19:09.756,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8124,8124,0,0,0,True,True,7485791746,swhelchel,Setup Worksheets,2023-05-04 11:19:09.850,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8125,8125,0,0,0,True,True,7485791747,swhelchel,Setup Worksheets,2023-05-04 11:19:09.976,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8126,8126,0,0,0,True,True,7485791748,swhelchel,Setup Worksheets,2023-05-04 11:19:10.083,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8127,8127,0,0,0,True,True,7485791749,swhelchel,Setup Worksheets,2023-05-04 11:19:10.193,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8128,8128,0,0,0,True,True,7485791750,swhelchel,Setup Worksheets,2023-05-04 11:19:10.286,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8129,8129,0,0,0,True,True,7485791751,swhelchel,Setup Worksheets,2023-05-04 11:19:10.413,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8130,8130,0,0,0,True,True,7485791752,swhelchel,Setup Worksheets,2023-05-04 11:19:10.523,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8131,8131,0,0,0,True,True,7485791753,swhelchel,Setup Worksheets,2023-05-04 11:19:10.646,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8132,8132,0,0,0,True,True,7485791754,swhelchel,Setup Worksheets,2023-05-04 11:19:10.773,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8133,8133,0,0,0,True,True,7485791755,swhelchel,Setup Worksheets,2023-05-04 11:19:10.866,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8134,8134,0,0,0,True,True,7485791756,swhelchel,Setup Worksheets,2023-05-04 11:19:10.993,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8135,8135,0,0,0,True,True,7485791757,swhelchel,Setup Worksheets,2023-05-04 11:19:11.103,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8136,8136,0,0,0,True,True,7485791758,swhelchel,Setup Worksheets,2023-05-04 11:19:11.210,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8137,8137,0,0,0,True,True,7485791759,swhelchel,Setup Worksheets,2023-05-04 11:19:11.320,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8138,8138,0,0,0,True,True,7485791760,swhelchel,Setup Worksheets,2023-05-04 11:19:11.430,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8139,8139,0,0,0,True,True,7485791761,swhelchel,Setup Worksheets,2023-05-04 11:19:11.540,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8140,8140,0,0,0,True,True,7485791762,swhelchel,Setup Worksheets,2023-05-04 11:19:11.633,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8141,8141,0,0,0,True,True,7485791763,swhelchel,Setup Worksheets,2023-05-04 11:19:11.760,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8142,8142,0,0,0,True,True,7485791764,swhelchel,Setup Worksheets,2023-05-04 11:19:11.870,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8144,8144,0,0,0,True,True,7485791766,swhelchel,Setup Worksheets,2023-05-04 11:19:12.086,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8145,8145,0,0,0,True,True,7485791767,swhelchel,Setup Worksheets,2023-05-04 11:19:12.180,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8146,8146,0,0,0,True,True,7485791768,swhelchel,Setup Worksheets,2023-05-04 11:19:12.290,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8147,8147,0,0,0,True,True,7485791769,swhelchel,Setup Worksheets,2023-05-04 11:19:12.400,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8151,8151,0,0,0,True,True,7485791773,swhelchel,Setup Worksheets,2023-05-04 11:19:12.823,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8152,8152,0,0,0,True,True,7485791774,swhelchel,Setup Worksheets,2023-05-04 11:19:12.916,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8153,8153,0,0,0,True,True,7485791775,swhelchel,Setup Worksheets,2023-05-04 11:19:13.026,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8154,8154,0,0,0,True,True,7485791776,swhelchel,Setup Worksheets,2023-05-04 11:19:13.150,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8155,8155,0,0,0,True,True,7485791777,swhelchel,Setup Worksheets,2023-05-04 11:19:13.260,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8156,8156,0,0,0,True,True,7485791778,swhelchel,Setup Worksheets,2023-05-04 11:19:13.370,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8157,8157,0,0,0,True,True,7485791779,swhelchel,Setup Worksheets,2023-05-04 11:19:13.463,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8158,8158,0,0,0,True,True,7485791780,swhelchel,Setup Worksheets,2023-05-04 11:19:13.573,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8159,8159,0,0,0,True,True,7485791781,swhelchel,Setup Worksheets,2023-05-04 11:19:13.683,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8161,8161,0,0,0,True,True,7485791783,swhelchel,Setup Worksheets,2023-05-04 11:19:13.903,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
8162,8162,0,0,0,True,True,7485791784,swhelchel,Setup Worksheets,2023-05-04 11:19:14.013,dbfs:/mnt/adl/source-data/Snapshot/J1/LineItemAmount/LineItemAmount_202510230810.json.gz,2025-10-22 19:00:00.000
